21853;144;3328;1707992459;1707992486;2862;-1.00000;0
21859;257;3012;1707993869;1707993886;2862;-1.00000;0
21864;370;3328;1707995981;1707996010;2862;-1.00000;0
21912;186;3242;1708608046;1708671697;2862;-1.00000;0
21915;224;3012;1708672944;1708672967;2862;-1.00000;0
22078;187;3297;1709284756;1709284788;2862;-1.00000;0
22148;138;3242;1709623283;1709623449;2862;-1.00000;0
22161;192;3275;1709719564;1709789328;3248;-1.00000;0
